id,idade,renda,cidade,categoria,nota,feedback,cidade_Belo Horizonte,cidade_Rio de Janeiro,cidade_São Paulo,cidade_Vitória,cidade_nan,categoria_A,categoria_B,categoria_nan,feedback_Bom,feedback_Regular,feedback_Ruim,feedback_nan,idade_scaler,renda_scaler,nota_scaler
1677,26.0,9575.71,Rio de Janeiro,B,6.3,Bom,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.107591149287693,0.7252013295347307,0.4700320634498607
1678,69.0,5001.97,São Paulo,B,0.3,Bom,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.6186317766138996,-0.6406129718306656,-1.6140422844019722
1679,57.0,7079.25,Belo Horizonte,A,3.8,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8578253786878737,-0.020293773113573905,-0.3983322481550697
1680,37.0,2107.39,São Paulo,B,1.4,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.4101852845221694,-1.5049950225039113,-1.2319619872958028
1681,68.0,5070.15,São Paulo,B,10.0,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5552312434533975,-0.6202529996706626,1.7552112446251578
1682,36.0,5943.73,São Paulo,B,8.6,Bom,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.47358581768267155,-0.3593837641245268,1.2689272301263965
1683,19.0,2603.0,Belo Horizonte,B,9.9,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.5513948814112082,-1.356995524084739,1.7204766721609606
1684,46.0,8128.05,Belo Horizonte,B,2.1,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16041951392235,0.2928998144694606,-0.9888199800464222
1685,39.0,10308.03,Vitória,A,6.3,Regular,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2833842182011651,0.9438873784084991,0.4700320634498607
1686,41.0,4627.22,Belo Horizonte,A,3.8,Ruim,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1565831518801608,-0.7525211496975059,-0.3983322481550697
1687,37.0,2437.13,São Paulo,A,1.7,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4101852845221694,-1.406527770816621,-1.127758269903211
1688,43.0,8538.96,São Paulo,A,8.4,Regular,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.02978208555915649,0.4156061236549529,1.1994580851980023
1689,41.0,6920.14,Rio de Janeiro,B,9.8,Bom,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.1565831518801608,-0.06780734264097332,1.6857420996967636
1690,25.0,2190.73,São Paulo,B,0.8,Bom,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.1709916824481952,-1.480107957678234,-1.4403694220809862
1691,61.0,4806.65,Vitória,A,9.3,Regular,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1114275113298824,-0.6989396037211294,1.5120692373757774
1692,33.0,1453.07,Vitória,B,7.4,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.663787417164178,-1.700388642095188,0.8521123605560302
1693,45.0,7482.79,Belo Horizonte,B,1.1,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09701898076184783,0.10021170012561155,-1.3361657046883944
1694,46.0,12123.13,Rio de Janeiro,A,1.3,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16041951392235,1.4859141526475965,-1.26669655976
1695,37.0,12845.85,Vitória,B,8.6,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.4101852845221694,1.701733440994289,1.2689272301263965
1696,43.0,6200.45,Belo Horizonte,B,9.5,Bom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.02978208555915649,-0.2827218096963072,1.5815383823041715
1697,69.0,6453.74,Rio de Janeiro,B,4.0,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6186317766138996,-0.2070841249147409,-0.32886310322667517
1698,26.0,10298.78,Vitória,A,6.7,Ruim,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.107591149287693,0.9411251351923062,0.6089703533066496
1699,56.0,5028.53,Vitória,A,4.965228426395939,Regular,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7944248455273716,-0.6326816010390892,0.006404863984852642
1700,48.0,6618.59,Vitória,A,8.6,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2872205802433543,-0.15785647148886053,1.2689272301263965
1701,21.0,7638.17,Belo Horizonte,B,8.4,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.424593815090204,0.14661141373988684,1.1994580851980023
1702,25.0,11033.38,Belo Horizonte,B,1.4,Bom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.1709916824481952,1.1604920396912541,-1.2319619872958028
1703,36.0,3293.97,São Paulo,A,0.0,Ruim,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.47358581768267155,-1.1506574489395738,-1.7182460017945638
1704,54.0,3087.03,Belo Horizonte,B,3.5,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6676237792063672,-1.212454055551352,-0.5025359655476612
1705,59.0,12117.44,Rio de Janeiro,B,6.5,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.984626445008878,1.4842149997935281,0.5395012083782552
1706,23.0,11154.55,Vitória,A,3.3,Ruim,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2977927487691996,1.1966759327189396,-0.5720051104760557
1707,51.0,12868.25,Belo Horizonte,A,2.9,Regular,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47742217972486073,1.7084225488907991,-0.7109434003328445
1708,47.0,10873.95,Vitória,A,8.9,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22382004708285214,1.1128829114796193,1.3731309475189883
1709,16.0,8600.71,Rio de Janeiro,B,10.0,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.7415964808927147,0.4340459635035917,1.7552112446251578
1710,16.0,7232.81,Rio de Janeiro,B,0.7,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.7415964808927147,0.025562450484110016,-1.4751039945451832
1711,65.0,11635.47,Rio de Janeiro,B,6.1,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.365029643971891,1.3402886902899092,0.4005629185214662
1712,23.0,1554.54,Rio de Janeiro,B,2.8,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.2977927487691996,-1.6700875805657729,-0.7456779727970418
1713,65.0,4626.01,Belo Horizonte,B,4.5,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.365029643971891,-0.7528824809722727,-0.15519024090568911
1714,61.0,1768.94,São Paulo,A,2.7,Regular,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1114275113298824,-1.6060632621277457,-0.7804125452612389
1715,68.0,10520.43,Belo Horizonte,A,4.5,Ruim,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5552312434533975,1.0073144550700517,-0.15519024090568911
1716,35.0,3807.78,Vitória,B,7.4,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5369863508431737,-0.997223050354487,0.8521123605560302
1717,16.0,8641.06,Rio de Janeiro,B,0.4,Bom,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.7415964808927147,0.44609531634395744,-1.5793077119377747
1718,34.0,5885.67,Vitória,,0.8,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6003868840036759,-0.37672169289557067,-1.4403694220809862
1719,48.0,2945.21,São Paulo,B,6.2,Bom,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2872205802433543,-1.2548044699211327,0.4352974909856636
1720,63.0,3404.67,Vitória,B,3.7,Bom,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.2382285776508866,-1.1176001166117306,-0.43306682061926677
1721,16.0,11346.88,São Paulo,A,4.3,Regular,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.7415964808927147,1.2541096881535743,-0.2246593858340836
1722,39.0,11613.6,Belo Horizonte,B,0.2,Bom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.2833842182011651,1.3337578514641648,-1.6487768568661691
1723,56.0,6449.56,Belo Horizonte,B,0.2,Bom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7944248455273716,-0.20833236022757165,-1.6487768568661691
1724,53.0,12905.59,Rio de Janeiro,A,2.0,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6042232460458651,1.7195730528575712,-1.0235545525106196
1725,43.0,5964.13,Vitória,A,5.2,Regular,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.02978208555915649,-0.3532918980044905,0.08795176634369145
1726,55.0,6655.25,Vitória,B,6.7,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7310243123668694,-0.14690902972608974,0.6089703533066496
1727,37.0,6369.54,Belo Horizonte,B,1.5,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.4101852845221694,-0.23222800370430177,-1.1972274148316056
1728,16.0,5391.87,Belo Horizonte,B,3.5,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.7415964808927147,-0.5241806875070337,-0.5025359655476612
1729,19.0,10654.12,Rio de Janeiro,B,8.3,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.5513948814112082,1.0472370816184653,1.1647235127338054
1730,48.0,5474.13,Belo Horizonte,B,6.4,Bom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2872205802433543,-0.4996161332406527,0.5047666359140581
1731,64.0,2002.08,Vitória,B,8.3,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3016291108113887,-1.5364427882441565,1.1647235127338054
1732,47.0,6303.33,Rio de Janeiro,B,1.3,Bom,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.22382004708285214,-0.2519996927144779,-1.26669655976
1733,53.0,7059.22,Vitória,A,9.5,Ruim,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6042232460458651,-0.026275149504962254,1.5815383823041715
1734,70.0,5326.96,Vitória,B,6.4,Bom,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.6820323097744017,-0.5435641693625016,0.5047666359140581
1735,23.0,4871.89,Belo Horizonte,B,9.5,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.2977927487691996,-0.679457576972543,1.5815383823041715
1736,38.0,5413.92,Vitória,B,4.1,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.34678475136166725,-0.5175960969214064,-0.2941285307624781
1737,34.0,10315.44,Belo Horizonte,B,2.4,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6003868840036759,0.9461001591903357,-0.8846162626538306
1738,49.0,1305.4,São Paulo,B,1.1,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.35062111340385643,-1.7444859886611555,-1.3361657046883944
1739,41.0,8444.21,Vitória,,5.8,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.1565831518801608,0.38731179449449094,0.2963592011288746
1740,66.0,11271.07,Rio de Janeiro,A,6.7,Regular,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.428430177132393,1.2314712386163225,0.6089703533066496
1741,57.0,3163.52,Vitória,B,1.9,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8578253786878737,-1.189612543810099,-1.0582891249748168
1742,60.0,6566.94,Belo Horizonte,B,4.5,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.04802697816938,-0.17328024036630513,-0.15519024090568911
1743,46.0,9719.66,Rio de Janeiro,B,1.2,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16041951392235,0.7681878063964566,-1.3014311322241972
1744,19.0,6541.0,Vitória,A,9.2,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.5513948814112082,-0.1810264662071745,1.4773346649115797
1745,50.0,10762.61,Rio de Janeiro,A,3.5,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4140216465643586,1.0796344617833045,-0.5025359655476612
1746,21.0,9387.08,Vitória,A,4.2,Bom,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.424593815090204,0.6688724713865732,-0.25939395829828066
1747,25.0,7079.25,Rio de Janeiro,A,5.7,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1709916824481952,-0.020293773113573905,0.2616246286646775
1748,69.0,10562.64,Belo Horizonte,B,5.0,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6186317766138996,1.019919242762538,0.018482621415296968
1749,23.0,5524.86,Belo Horizonte,B,4.965228426395939,Bom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.2977927487691996,-0.4844670955803865,0.006404863984852642
1750,68.0,11919.06,São Paulo,B,5.1,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5552312434533975,1.4249745879850586,0.05321719387949406
1751,61.0,2494.33,Rio de Janeiro,B,7.4,Bom,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1114275113298824,-1.389446656009461,0.8521123605560302
1752,16.0,4571.57,Vitória,B,6.9,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.7415964808927147,-0.7691394021278988,0.6784394982350441
1753,37.0,5859.92,Belo Horizonte,,3.7,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4101852845221694,-0.3844111807676751,-0.43306682061926677
1754,16.0,4376.06,Belo Horizonte,A,8.1,Bom,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.7415964808927147,-0.8275227719871273,1.0952543678054105
1755,17.0,6894.8,São Paulo,B,0.1,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.6781959477322126,-0.07537439594890061,-1.6835114293303666
1756,68.0,1476.17,Rio de Janeiro,A,5.8,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5552312434533975,-1.6934904995769116,0.2963592011288746
1757,34.0,5794.17,Vitória,B,4.3,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6003868840036759,-0.4040455041692622,-0.2246593858340836
1758,54.0,3572.8,Vitória,B,8.7,Bom,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6676237792063672,-1.0673929866724328,1.3036618025905937
1759,38.0,4053.56,Belo Horizonte,B,3.3,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.34678475136166725,-0.923828008443581,-0.5720051104760557
1760,59.0,7111.42,Rio de Janeiro,A,2.5,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.984626445008878,-0.010687139138987481,-0.8498816901896333
1761,37.0,7403.55,Belo Horizonte,,7.1,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4101852845221694,0.07654898094170653,0.7479086431634383
1762,65.0,8934.58,Vitória,B,7.3,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.365029643971891,0.5337465194593011,0.8173777880918328
1763,65.0,8776.17,Belo Horizonte,B,5.7,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.365029643971891,0.48644198455366755,0.2616246286646775
1764,36.0,9738.18,Rio de Janeiro,B,3.0,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.47358581768267155,0.7737182652466071,-0.6762088278686473
1765,22.0,7330.83,São Paulo,B,2.8,Bom,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.3611932819297017,0.05483326994910705,-0.7456779727970418
1766,36.0,7516.9,Vitória,B,4.1,Bom,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.47358581768267155,0.11039765862337776,-0.2941285307624781
1767,44.0,9806.75,Vitória,A,6.6,Regular,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03361844760134567,0.7941946995530227,0.5742357808424523
1768,40.0,8750.46,Belo Horizonte,B,0.3,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.21998368504066296,0.4787644415170923,-1.6140422844019722
1769,50.0,8807.09,São Paulo,B,1.4,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4140216465643586,0.49567534241795763,-1.2319619872958028
1770,32.0,9300.83,Rio de Janeiro,A,6.8,Regular,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7271879503246802,0.6431164197761263,0.6437049257708467
1771,47.0,10620.32,Belo Horizonte,B,8.8,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.22382004708285214,1.037143695596052,1.3383963750547914
1772,21.0,4861.46,São Paulo,A,0.2,Ruim,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.424593815090204,-0.6825721928368557,-1.6487768568661691
1773,56.0,11383.01,São Paulo,B,3.9,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7944248455273716,1.2648988608455798,-0.3635976756908724
1774,59.0,11584.71,Belo Horizonte,B,5.1,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.984626445008878,1.3251306940029957,0.05321719387949406
1775,18.0,12813.45,São Paulo,B,7.2,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.6147954145717103,1.692058124215408,0.7826432156276357
1776,53.0,9748.97,Vitória,A,6.7,Ruim,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6042232460458651,0.7769403846306848,0.6089703533066496
1777,24.0,7542.21,Rio de Janeiro,B,3.7,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.2343922156086975,0.11795575330465802,-0.43306682061926677
1778,56.0,2519.91,Vitória,B,8.9,Ruim,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7944248455273716,-1.3818079336883569,1.3731309475189883
1779,24.0,8664.55,Belo Horizonte,A,9.3,Ruim,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2343922156086975,0.45310992100864605,1.5120692373757774
1780,42.0,3039.82,São Paulo,A,8.9,Regular,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.09318261871965865,-1.226551947685024,1.3731309475189883
1781,53.0,11978.3,Belo Horizonte,B,5.7,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6042232460458651,1.4426648894042222,0.2616246286646775
1782,27.0,6805.89,Belo Horizonte,A,4.2,Ruim,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.044190616127191,-0.10192477912205807,-0.25939395829828066
1783,35.0,5615.73,Belo Horizonte,A,1.4,Regular,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5369863508431737,-0.45733141546628436,-1.2319619872958028
1784,49.0,8872.27,São Paulo,A,6.9,Ruim,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35062111340385643,0.5151394519132496,0.6784394982350441
1785,59.0,10103.83,Belo Horizonte,A,1.5,Regular,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.984626445008878,0.8829089930304901,-1.1972274148316056
1786,27.0,11299.43,Belo Horizonte,B,4.4,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.044190616127191,1.2399401270067258,-0.1899248133698862
1787,58.0,7718.33,Belo Horizonte,B,3.6,Regular,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9212259118483759,0.17054886414096998,-0.467801393083464
1788,40.0,1940.6,Rio de Janeiro,A,1.4,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.21998368504066296,-1.5548020004529712,-1.2319619872958028
1789,61.0,5044.78,Belo Horizonte,A,2.0,Regular,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1114275113298824,-0.627829011605237,-1.0235545525106196
1790,32.0,3673.91,São Paulo,A,8.1,Bom,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7271879503246802,-1.037199428662783,1.0952543678054105
1791,21.0,10208.55,Rio de Janeiro,A,5.3,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.424593815090204,0.9141805724466754,0.12268633880788855
1792,30.0,11776.9,Belo Horizonte,A,5.9,Regular,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8539890166456845,1.3825226425132775,0.331093773593072
1793,25.0,9371.04,São Paulo,B,1.8,Ruim,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.1709916824481952,0.664082592339251,-1.093023697439014
1794,37.0,4468.95,Rio de Janeiro,B,4.2,Ruim,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.4101852845221694,-0.7997838776787864,-0.25939395829828066
1795,49.0,9767.3,Belo Horizonte,B,2.6,Bom,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.35062111340385643,0.7824141055120701,-0.8151471177254361
1796,18.0,6908.37,Rio de Janeiro,A,9.2,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.6147954145717103,-0.07132211049552371,1.4773346649115797
1797,58.0,2259.47,Rio de Janeiro,A,9.1,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9212259118483759,-1.4595807578208184,1.4426000924473825
1798,18.0,7229.37,Rio de Janeiro,A,8.6,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.6147954145717103,0.024535194628574356,1.2689272301263965
1799,40.0,7799.54,Belo Horizonte,B,0.0,Ruim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.21998368504066296,0.1947998664747021,-1.7182460017945638
1800,32.0,11749.04,Rio de Janeiro,B,8.7,Regular,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.7271879503246802,1.3742030645669931,1.3036618025905937
1801,40.0,12722.98,Rio de Janeiro,A,4.6,Ruim,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.21998368504066296,1.6650418924566004,-0.12045566844149201
1802,54.0,2913.96,Rio de Janeiro,A,2.4,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6676237792063672,-1.264136372678541,-0.8846162626538306
1803,33.0,1933.51,Vitória,B,9.2,Regular,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.663787417164178,-1.556919222550572,1.4773346649115797
1804,36.0,8708.04,São Paulo,B,3.1,Bom,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.47358581768267155,0.4660969434380765,-0.64147425540445
1805,47.0,9362.14,Rio de Janeiro,A,9.5,Bom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22382004708285214,0.6614248664339407,1.5815383823041715
1806,23.0,10751.01,São Paulo,B,4.7,Regular,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.2977927487691996,1.0761704594797543,-0.08572109597729462
